0,WEAgent0,FEMALE_OLD_LOW_INCOME,1440,1440.0,0,0.0
0,SIAgent5,MALE,1982,1982.0,2744,1916.0
0,SIAgent3,LOW_INCOME,3204,3204.0,3441,3170.0
0,WFAgent0,FEMALE_LOW_INCOME,2628,2628.0,0,0.0
0,SIAgent4,FEMALE_OLD,1684,1684.0,918,750.0
0,SIAgent1,FEMALE_YOUNG,894,894.0,1109,894.0
0,SIAgent2,OLD,1082,1082.0,1082,1082.0
0,SIAgent0,FEMALE_OLD_LOW_INCOME,960,960.0,681,681.0
1,WEAgent0,MALE,1982,1982.0,1974,1974.4779999999912
1,SIAgent5,YOUNG_HIGH_INCOME,154,154.0,290,9.0
1,SIAgent3,FEMALE_OLD_LOW_INCOME,1440,1440.0,1189,1189.0
1,WFAgent0,MALE_OLD,520,520.0,519,519.5189999999947
1,SIAgent4,MALE_YOUNG_LOW_INCOME,367,367.0,1832,0.0
1,SIAgent1,MALE_YOUNG_HIGH_INCOME,310,310.0,2,2.0
1,SIAgent2,MALE_OLD,1041,1041.0,586,0.0
1,SIAgent0,FEMALE_OLD_LOW_INCOME,1440,1440.0,1171,1171.0
2,WEAgent0,FEMALE_YOUNG_LOW_INCOME,1188,1188.0,1188,1188.0
2,SIAgent5,FEMALE_YOUNG_HIGH_INCOME,51,51.0,50,50.0
2,SIAgent3,YOUNG,917,917.0,2441,806.0
2,WFAgent0,FEMALE_YOUNG_HIGH_INCOME,51,51.0,51,51.0
2,SIAgent4,FEMALE_YOUNG_HIGH_INCOME,102,102.0,57,57.0
2,SIAgent1,FEMALE_HIGH_INCOME,397,397.0,354,162.0
2,SIAgent2,MALE_YOUNG_LOW_INCOME,734,734.0,734,734.0
2,SIAgent0,FEMALE_HIGH_INCOME,132,132.0,132,132.0
3,WEAgent0,FEMALE_LOW_INCOME,2628,2628.0,2628,2628.0
3,SIAgent5,YOUNG_HIGH_INCOME,463,463.0,422,422.0
3,SIAgent3,FEMALE_YOUNG_LOW_INCOME,792,792.0,13,13.0
3,WFAgent0,FEMALE_OLD_LOW_INCOME,480,480.0,0,0.0
3,SIAgent4,FEMALE_YOUNG,1341,1341.0,152,152.0
3,SIAgent1,MALE_OLD_LOW_INCOME,718,718.0,564,564.0
3,SIAgent2,MALE,2973,2973.0,2576,1771.0
3,SIAgent0,LOW_INCOME,3204,3204.0,3227,1491.0
4,WEAgent0,MALE_YOUNG_LOW_INCOME,1101,1101.0,1101,1101.0
4,SIAgent5,FEMALE_HIGH_INCOME,265,265.0,237,237.0
4,SIAgent3,FEMALE_OLD_HIGH_INCOME,162,162.0,148,148.0
4,WFAgent0,FEMALE_YOUNG_HIGH_INCOME,153,153.0,0,0.0
4,SIAgent4,FEMALE_HIGH_INCOME,397,397.0,265,265.0
4,SIAgent1,OLD_LOW_INCOME,839,839.0,3003,639.0
4,SIAgent2,MALE,991,991.0,2052,991.0
4,SIAgent0,MALE_OLD,1041,1041.0,1045,986.0
5,WEAgent0,HIGH_INCOME,397,397.0,0,0.0
5,SIAgent5,MALE_LOW_INCOME,1452,1452.0,3305,359.7629999999708
5,SIAgent3,FEMALE_OLD_LOW_INCOME,1440,1440.0,2359,0.0
5,WFAgent0,MALE_OLD,1041,1041.0,0,0.0
5,SIAgent4,MALE_OLD_HIGH_INCOME,484,484.0,419,419.0
5,SIAgent1,FEMALE_HIGH_INCOME,397,397.0,299,299.0
5,SIAgent2,HIGH_INCOME,1192,1192.0,1163,845.0
5,SIAgent0,MALE_YOUNG,470,470.0,470,470.0
6,WEAgent0,FEMALE_YOUNG_LOW_INCOME,1188,1188.0,1188,1188.0
6,SIAgent5,FEMALE_YOUNG,447,447.0,1076,0.0
6,SIAgent3,MALE_LOW_INCOME,1452,1452.0,2083,668.0
6,WFAgent0,MALE_OLD_LOW_INCOME,359,359.0,359,359.0
6,SIAgent4,FEMALE_OLD,561,561.0,2832,0.0
6,SIAgent1,MALE_OLD_HIGH_INCOME,161,161.0,829,0.0
6,SIAgent2,MALE_YOUNG_LOW_INCOME,1101,1101.0,670,670.0
6,SIAgent0,MALE_YOUNG,470,470.0,826,470.0
7,WEAgent0,HIGH_INCOME,795,795.0,759,759.130999999999
7,SIAgent5,LOW_INCOME,4807,4807.0,5759,2195.0
7,SIAgent3,YOUNG_LOW_INCOME,2289,2289.0,1955,1955.0
7,WFAgent0,YOUNG_HIGH_INCOME,309,309.0,308,308.11800000000017
7,SIAgent4,FEMALE_HIGH_INCOME,265,265.0,0,0.0
7,SIAgent1,FEMALE_HIGH_INCOME,397,397.0,0,0.0
7,SIAgent2,YOUNG_HIGH_INCOME,154,154.0,67,0.0
7,SIAgent0,MALE_OLD_LOW_INCOME,359,359.0,359,359.0
8,WEAgent0,FEMALE_HIGH_INCOME,397,397.0,0,0.0
8,SIAgent5,MALE_YOUNG_HIGH_INCOME,310,310.0,266,266.0
8,SIAgent3,OLD,1082,1082.0,1597,1082.0
8,WFAgent0,MALE_OLD_LOW_INCOME,718,718.0,718,718.0
8,SIAgent4,OLD_LOW_INCOME,1678,1678.0,2531,858.0
8,SIAgent1,FEMALE_HIGH_INCOME,265,265.0,506,113.0
8,SIAgent2,MALE_YOUNG,1411,1411.0,2079,250.0
8,SIAgent0,FEMALE_YOUNG_LOW_INCOME,396,396.0,1993,0.0
9,WEAgent0,MALE_HIGH_INCOME,795,795.0,0,0.0
9,SIAgent5,FEMALE_LOW_INCOME,876,876.0,2361,876.0
9,SIAgent3,FEMALE_YOUNG_HIGH_INCOME,153,153.0,139,139.0
9,WFAgent0,YOUNG_LOW_INCOME,763,763.0,1852,0.0
9,SIAgent4,MALE_OLD,1041,1041.0,2169,392.0
9,SIAgent1,HIGH_INCOME,1192,1192.0,1278,575.0
9,SIAgent2,FEMALE_OLD_LOW_INCOME,1440,1440.0,1554,881.0
9,SIAgent0,MALE_YOUNG_HIGH_INCOME,103,103.0,103,103.0
10,WEAgent0,MALE_OLD_HIGH_INCOME,323,323.0,0,0.0
10,SIAgent5,FEMALE,3026,3026.0,3036,1851.0
10,SIAgent3,MALE,991,991.0,4614,339.866999999975
10,WFAgent0,OLD,1082,1082.0,0,0.0
10,SIAgent4,FEMALE_OLD,1684,1684.0,1304,1304.0
10,SIAgent1,FEMALE_HIGH_INCOME,265,265.0,202,202.0
10,SIAgent2,HIGH_INCOME,397,397.0,397,397.0
10,SIAgent0,FEMALE_YOUNG,447,447.0,447,447.0
11,WEAgent0,OLD_LOW_INCOME,1678,1678.0,1678,1678.0
11,SIAgent5,LOW_INCOME,1602,1602.0,3242,1602.0
11,SIAgent3,FEMALE_YOUNG_LOW_INCOME,396,396.0,396,396.0
11,WFAgent0,MALE_YOUNG,1411,1411.0,1411,1411.0
11,SIAgent4,FEMALE_YOUNG_HIGH_INCOME,51,51.0,259,0.0
11,SIAgent1,OLD,3246,3246.0,1730,1711.0
11,SIAgent2,MALE_HIGH_INCOME,530,530.0,796,287.0
11,SIAgent0,OLD_HIGH_INCOME,486,486.0,486,486.0
12,WEAgent0,OLD_LOW_INCOME,1678,1678.0,0,0.0
12,SIAgent5,YOUNG,1835,1835.0,2549,1571.0
12,SIAgent3,FEMALE_OLD_LOW_INCOME,960,960.0,0,0.0
12,WFAgent0,OLD_LOW_INCOME,2517,2517.0,2367,2367.0
12,SIAgent4,MALE_OLD_LOW_INCOME,359,359.0,1859,1.858999999999906
12,SIAgent1,FEMALE_LOW_INCOME,2628,2628.0,806,806.0
12,SIAgent2,HIGH_INCOME,397,397.0,1502,304.0
12,SIAgent0,YOUNG,917,917.0,917,917.0
13,WEAgent0,FEMALE_OLD_LOW_INCOME,960,960.0,2396,2.395999999999847
13,SIAgent5,YOUNG_LOW_INCOME,2289,2289.0,2483,456.0
13,SIAgent3,MALE,1982,1982.0,3428,623.0
13,WFAgent0,FEMALE_OLD,561,561.0,0,0.0
13,SIAgent4,FEMALE_YOUNG_HIGH_INCOME,51,51.0,258,0.0
13,SIAgent1,MALE_OLD_HIGH_INCOME,161,161.0,161,161.0
13,SIAgent2,MALE_YOUNG_LOW_INCOME,1101,1101.0,469,469.0
13,SIAgent0,MALE_YOUNG_LOW_INCOME,734,734.0,427,427.0
14,WEAgent0,MALE_OLD_HIGH_INCOME,323,323.0,0,0.0
14,SIAgent5,MALE_OLD_LOW_INCOME,359,359.0,1823,0.0
14,SIAgent3,YOUNG_HIGH_INCOME,309,309.0,309,309.0
14,WFAgent0,MALE_YOUNG_HIGH_INCOME,103,103.0,0,0.0
14,SIAgent4,FEMALE_OLD_HIGH_INCOME,81,81.0,406,0.0
14,SIAgent1,FEMALE_OLD_LOW_INCOME,480,480.0,2368,0.0
14,SIAgent2,MALE_HIGH_INCOME,530,530.0,1011,180.0
14,SIAgent0,YOUNG,1835,1835.0,4083,289.0
15,WEAgent0,OLD_LOW_INCOME,2517,2517.0,1169,1133.0
15,SIAgent5,YOUNG,2753,2753.0,1935,1841.0
15,SIAgent3,MALE_OLD_HIGH_INCOME,161,161.0,161,161.0
15,WFAgent0,YOUNG,1835,1835.0,0,0.0
15,SIAgent4,MALE_OLD,1041,1041.0,1041,1041.0
15,SIAgent1,FEMALE_OLD,1123,1123.0,1682,0.0
15,SIAgent2,MALE,1982,1982.0,2156,1981.488157965176
15,SIAgent0,YOUNG,1835,1835.0,1835,1835.0
16,WEAgent0,OLD,1082,1082.0,983,983.1240000000003
16,SIAgent5,MALE_HIGH_INCOME,795,795.0,182,182.0
16,SIAgent3,FEMALE_OLD_HIGH_INCOME,162,162.0,0,0.0
16,WFAgent0,MALE_OLD_HIGH_INCOME,161,161.0,160,160.1600000000004
16,SIAgent4,OLD_LOW_INCOME,839,839.0,4233,0.0
16,SIAgent1,YOUNG_HIGH_INCOME,463,463.0,431,190.0
16,SIAgent2,MALE_HIGH_INCOME,530,530.0,159,159.0
16,SIAgent0,YOUNG_LOW_INCOME,763,763.0,3852,0.0
17,WEAgent0,OLD,3246,3246.0,3201,1398.7859999999832
17,SIAgent5,MALE_YOUNG_HIGH_INCOME,206,206.0,131,131.0
17,SIAgent3,HIGH_INCOME,795,795.0,248,248.0
17,WFAgent0,MALE_OLD_HIGH_INCOME,484,484.0,0,0.0
17,SIAgent4,MALE_YOUNG_HIGH_INCOME,310,310.0,145,145.0
17,SIAgent1,YOUNG_HIGH_INCOME,309,309.0,249,249.0
17,SIAgent2,FEMALE_OLD,561,561.0,2224,0.0
17,SIAgent0,OLD_HIGH_INCOME,243,243.0,0,0.0
18,WEAgent0,FEMALE_YOUNG_HIGH_INCOME,153,153.0,0,0.0
18,SIAgent5,MALE_OLD_LOW_INCOME,718,718.0,1321,442.0
18,SIAgent3,FEMALE,3026,3026.0,2722,1916.0
18,WFAgent0,YOUNG_LOW_INCOME,763,763.0,1907,0.0
18,SIAgent4,MALE_OLD_HIGH_INCOME,161,161.0,782,0.0
18,SIAgent1,FEMALE_OLD_LOW_INCOME,1440,1440.0,1004,1004.0
18,SIAgent2,OLD_LOW_INCOME,839,839.0,839,839.0
18,SIAgent0,FEMALE_YOUNG,894,894.0,894,894.0
19,WEAgent0,FEMALE_YOUNG_LOW_INCOME,396,396.0,0,0.0
19,SIAgent5,FEMALE_YOUNG_HIGH_INCOME,102,102.0,61,61.0
19,SIAgent3,HIGH_INCOME,795,795.0,1205,444.0
19,WFAgent0,MALE_LOW_INCOME,726,726.0,0,0.0
19,SIAgent4,FEMALE,3026,3026.0,2325,2325.0
19,SIAgent1,YOUNG,2753,2753.0,2507,1584.9229999999782
19,SIAgent2,YOUNG_LOW_INCOME,763,763.0,763,763.0
19,SIAgent0,FEMALE_OLD,1684,1684.0,1269,1269.0
20,WEAgent0,MALE,2973,2973.0,2970,2970.0
20,SIAgent5,FEMALE_YOUNG_LOW_INCOME,396,396.0,396,396.0
20,SIAgent3,MALE_YOUNG,1411,1411.0,446,446.0
20,WFAgent0,FEMALE,2017,2017.0,0,0.0
20,SIAgent4,YOUNG,2753,2753.0,1457,1232.0
20,SIAgent1,MALE_YOUNG,1411,1411.0,446,446.0
20,SIAgent2,MALE_OLD,520,520.0,81,81.0
20,SIAgent0,LOW_INCOME,1602,1602.0,3828,1386.443999999957
21,WEAgent0,LOW_INCOME,4807,4807.0,4749,4749.0
21,SIAgent5,FEMALE_YOUNG,447,447.0,582,447.0
21,SIAgent3,MALE,1982,1982.0,876,446.0
21,WFAgent0,YOUNG_LOW_INCOME,1526,1526.0,0,0.0
21,SIAgent4,LOW_INCOME,3204,3204.0,2855,435.0
21,SIAgent1,HIGH_INCOME,397,397.0,410,397.0
21,SIAgent2,MALE_YOUNG,941,941.0,209,209.0
21,SIAgent0,FEMALE_OLD_HIGH_INCOME,81,81.0,81,81.0
22,WEAgent0,YOUNG_LOW_INCOME,1526,1526.0,1526,1526.0
22,SIAgent5,MALE,2973,2973.0,3190,494.83599999998916
22,SIAgent3,YOUNG_LOW_INCOME,763,763.0,763,763.0
22,WFAgent0,MALE_OLD_LOW_INCOME,359,359.0,0,0.0
22,SIAgent4,FEMALE,2017,2017.0,2370,1489.0
22,SIAgent1,YOUNG,917,917.0,917,917.0
22,SIAgent2,FEMALE_OLD_LOW_INCOME,960,960.0,960,960.0
22,SIAgent0,YOUNG_HIGH_INCOME,463,463.0,274,274.0
23,WEAgent0,YOUNG_HIGH_INCOME,154,154.0,0,0.0
23,SIAgent5,MALE_HIGH_INCOME,795,795.0,766,575.0
23,SIAgent3,FEMALE,3026,3026.0,4064,972.2519999999954
23,WFAgent0,YOUNG,1835,1835.0,1734,1734.0
23,SIAgent4,MALE_YOUNG_LOW_INCOME,367,367.0,40,40.0
23,SIAgent1,OLD_HIGH_INCOME,486,486.0,486,486.0
23,SIAgent2,OLD_LOW_INCOME,839,839.0,2078,839.0
23,SIAgent0,MALE_YOUNG,470,470.0,294,294.0
24,WEAgent0,LOW_INCOME,3204,3204.0,3121,3121.0
24,SIAgent5,MALE_YOUNG_LOW_INCOME,1101,1101.0,218,218.0
24,SIAgent3,MALE_OLD,1041,1041.0,804,0.0
24,WFAgent0,FEMALE_YOUNG,1341,1341.0,0,0.0
24,SIAgent4,FEMALE_YOUNG,1341,1341.0,1038,911.0
24,SIAgent1,FEMALE_LOW_INCOME,2628,2628.0,2652,1477.0
24,SIAgent2,FEMALE,1008,1008.0,1204,1008.0
24,SIAgent0,MALE_YOUNG_LOW_INCOME,1101,1101.0,228,228.0
25,WEAgent0,HIGH_INCOME,795,795.0,0,0.0
25,SIAgent5,FEMALE_YOUNG_LOW_INCOME,1188,1188.0,1137,863.0
25,SIAgent3,MALE_OLD,1041,1041.0,2652,0.0
25,WFAgent0,MALE,2973,2973.0,0,0.0
25,SIAgent4,MALE_YOUNG_HIGH_INCOME,310,310.0,295,197.0
25,SIAgent1,MALE_YOUNG_LOW_INCOME,1101,1101.0,1053,719.0
25,SIAgent2,FEMALE_LOW_INCOME,876,876.0,2897,876.0
25,SIAgent0,MALE_YOUNG,941,941.0,941,941.0
26,WEAgent0,FEMALE_OLD_LOW_INCOME,1440,1440.0,0,0.0
26,SIAgent5,FEMALE_OLD,1684,1684.0,1728,1207.0
26,SIAgent3,MALE,1982,1982.0,3144,871.0
26,WFAgent0,MALE_YOUNG,941,941.0,941,941.0
26,SIAgent4,FEMALE_LOW_INCOME,1752,1752.0,1752,1752.0
26,SIAgent1,YOUNG_LOW_INCOME,2289,2289.0,1624,1214.0
26,SIAgent2,FEMALE_YOUNG_HIGH_INCOME,153,153.0,233,0.0
26,SIAgent0,OLD_HIGH_INCOME,729,729.0,578,578.0
27,WEAgent0,FEMALE_YOUNG_HIGH_INCOME,51,51.0,0,0.0
27,SIAgent5,MALE_OLD_HIGH_INCOME,323,323.0,781,0.0
27,SIAgent3,MALE_YOUNG_LOW_INCOME,1101,1101.0,1832,0.0
27,WFAgent0,MALE_YOUNG_HIGH_INCOME,103,103.0,519,0.0
27,SIAgent4,FEMALE_OLD,561,561.0,2666,86.0
27,SIAgent1,FEMALE_HIGH_INCOME,132,132.0,132,132.0
27,SIAgent2,FEMALE_YOUNG,1341,1341.0,1874,449.0
27,SIAgent0,FEMALE_YOUNG_LOW_INCOME,396,396.0,396,396.0
28,WEAgent0,LOW_INCOME,4807,4807.0,4746,3013.7340000001604
28,SIAgent5,HIGH_INCOME,795,795.0,762,762.0
28,SIAgent3,YOUNG_HIGH_INCOME,463,463.0,198,198.0
28,WFAgent0,MALE_OLD_LOW_INCOME,1077,1077.0,0,0.0
28,SIAgent4,FEMALE_HIGH_INCOME,132,132.0,132,132.0
28,SIAgent1,OLD_HIGH_INCOME,729,729.0,625,625.0
28,SIAgent2,YOUNG,917,917.0,1044,209.0
28,SIAgent0,MALE_YOUNG,941,941.0,120,120.0
29,WEAgent0,FEMALE_OLD_HIGH_INCOME,244,244.0,244,244.0
29,SIAgent5,FEMALE_HIGH_INCOME,132,132.0,132,132.0
29,SIAgent3,FEMALE_HIGH_INCOME,397,397.0,184,126.0
29,WFAgent0,FEMALE_OLD_LOW_INCOME,1440,1440.0,1440,1440.0
29,SIAgent4,OLD_LOW_INCOME,1678,1678.0,2229,490.0
29,SIAgent1,FEMALE_OLD_HIGH_INCOME,162,162.0,44,44.0
29,SIAgent2,FEMALE_OLD_HIGH_INCOME,81,81.0,60,60.0
29,SIAgent0,FEMALE_LOW_INCOME,1752,1752.0,2480,462.0
30,WEAgent0,MALE_OLD,1041,1041.0,0,0.0
30,SIAgent5,YOUNG_LOW_INCOME,763,763.0,763,763.0
30,SIAgent3,MALE_LOW_INCOME,2178,2178.0,2008,943.0
30,WFAgent0,FEMALE_OLD_LOW_INCOME,960,960.0,960,960.0
30,SIAgent4,MALE_OLD_LOW_INCOME,1077,1077.0,603,603.0
30,SIAgent1,HIGH_INCOME,795,795.0,1981,62.0
30,SIAgent2,OLD_LOW_INCOME,1678,1678.0,2064,584.0
30,SIAgent0,FEMALE_YOUNG,447,447.0,680,447.0
31,WEAgent0,YOUNG,2753,2753.0,2689,2689.0
31,SIAgent5,OLD,3246,3246.0,3359,920.0
31,SIAgent3,FEMALE_YOUNG,1341,1341.0,1917,0.0
31,WFAgent0,MALE_HIGH_INCOME,265,265.0,0,0.0
31,SIAgent4,MALE_OLD_LOW_INCOME,1077,1077.0,441,441.0
31,SIAgent1,MALE,1982,1982.0,675,675.0
31,SIAgent2,HIGH_INCOME,1192,1192.0,460,460.0
31,SIAgent0,MALE_LOW_INCOME,1452,1452.0,459,459.0
32,WEAgent0,FEMALE,2017,2017.0,2017,2017.0
32,SIAgent5,FEMALE_OLD,1123,1123.0,1123,1123.0
32,SIAgent3,FEMALE_YOUNG_HIGH_INCOME,153,153.0,6,6.0
32,WFAgent0,MALE_OLD_LOW_INCOME,359,359.0,359,359.0
32,SIAgent4,MALE_LOW_INCOME,2178,2178.0,1439,1439.0
32,SIAgent1,OLD,3246,3246.0,2783,1978.0
32,SIAgent2,YOUNG,1835,1835.0,1753,937.0
32,SIAgent0,MALE_OLD,520,520.0,520,520.0
33,WEAgent0,YOUNG_HIGH_INCOME,309,309.0,0,0.0
33,SIAgent5,MALE_HIGH_INCOME,265,265.0,1091,95.0
33,SIAgent3,OLD_LOW_INCOME,2517,2517.0,4278,0.0
33,WFAgent0,FEMALE_OLD_HIGH_INCOME,244,244.0,403,0.0
33,SIAgent4,YOUNG_HIGH_INCOME,154,154.0,154,154.0
33,SIAgent1,MALE_YOUNG_LOW_INCOME,734,734.0,1374,383.0
